,SATID,satname,program,valid,area_1,area_2
57592,S59863,Starlink 31950,Starlink2A,1.0,1.23,118.9
57593,S59864,Starlink 31931,Starlink2A,1.0,1.23,118.9
57594,S59865,Starlink 31938,Starlink2A,1.0,1.23,118.9
57595,S59866,Starlink 31941,Starlink2A,1.0,1.23,118.9
57596,S59867,Starlink 31952,Starlink2A,1.0,1.23,118.9
57597,S59868,Starlink 31921,Starlink2A,1.0,1.23,118.9
57598,S59869,Starlink 31760,Starlink2A,1.0,1.23,118.9
57599,S59870,Starlink 31945,Starlink2A,1.0,1.23,118.9
57600,S59871,Starlink 31937,Starlink2A,1.0,1.23,118.9
57601,,,,0.0,,
57602,S59873,Starlink 31940,Starlink2A,1.0,1.23,118.9
57603,S59874,Starlink 31933,Starlink2A,1.0,1.23,118.9
57604,S59875,Starlink 31936,Starlink2A,1.0,1.23,118.9
57605,S59876,Starlink 31935,Starlink2A,1.0,1.23,118.9
57606,S59877,Starlink 31934,Starlink2A,1.0,1.23,118.9
57607,S59878,Starlink 31943,Starlink2A,1.0,1.23,118.9
57608,S59879,Starlink 31926,Starlink2A,1.0,1.23,118.9
57609,S59880,Starlink 31919,Starlink2A,1.0,1.23,118.9
57610,S59881,PREFIRE 2,JPL Cube,1.0,0.06,2.54
57611,,,,0.0,,
57612,,,,0.0,,
57613,S59884,CSSHQ subsatellite,CSSHQ,1.0,7.0,12.25
57614,S59885,Starlink 31974,Starlink2A,1.0,1.23,118.9
57615,S59886,Starlink 31975,Starlink2A,1.0,1.23,118.9
57616,S59887,Starlink 31976,Starlink2A,1.0,1.23,118.9
57617,S59888,Starlink 31965,Starlink2A,1.0,1.23,118.9
57618,S59889,Starlink 31969,Starlink2A,1.0,1.23,118.9
57619,S59890,Starlink 31951,Starlink2A,1.0,1.23,118.9
57620,S59891,Starlink 31949,Starlink2A,1.0,1.23,118.9
57621,S59892,Starlink 31977,Starlink2A,1.0,1.23,118.9
57622,S59893,Starlink 31963,Starlink2A,1.0,1.23,118.9
57623,S59894,Starlink 31961,Starlink2A,1.0,1.23,118.9
57624,S59895,Starlink 31964,Starlink2A,1.0,1.23,118.9
57625,S59896,Starlink 31905,Starlink2A,1.0,1.23,118.9
57626,S59897,Starlink 31928,Starlink2A,1.0,1.23,118.9
57627,S59898,Starlink 31953,Starlink2A,1.0,1.23,118.9
57628,S59899,Starlink 31942,Starlink2A,1.0,1.23,118.9
57629,S59900,Starlink 31676,Starlink2A,1.0,1.23,118.9
57630,S59901,Starlink 31908,Starlink2A,1.0,1.23,118.9
57631,S59902,Starlink 31914,Starlink2A,1.0,1.23,118.9
57632,S59903,Starlink 31850,Starlink2A,1.0,1.23,118.9
57633,S59904,Starlink 31924,Starlink2A,1.0,1.23,118.9
57634,S59905,Starlink 31898,Starlink2A,1.0,1.23,118.9
57635,S59906,Starlink 31861,Starlink2A,1.0,1.23,118.9
57636,S59907,Starlink 31920,Starlink2A,1.0,1.23,118.9
57637,S59908,EarthCARE,Earth Exp,1.0,4.0,29.6
57638,S59909,Tianqi Xingzuo 1-22,Tianqi,1.0,0.15,0.15
57639,S59910,Tianqi Xingzuo 1-23,Tianqi,1.0,0.15,0.15
57640,S59911,Tianqi Xingzuo 1-24,Tianqi,1.0,0.15,0.15
57641,S59912,Tianqi Xingzuo 1-25,Tianqi,1.0,0.15,0.15
57642,,,,0.0,,
57643,,,,0.0,,
57644,S59915,Paksat MM1,Paksat,1.0,8.64,37.2
57645,S59916,CZ-3B Y98 Stage 3,-,1.0,37.2,37.2
57646,S59917,Jiguang Xingzuo 01 xing,Jiguang,1.0,3.0,7.5
57647,S59918,Jiguang Xingzuo 02 xing,Jiguang,1.0,3.0,7.5
57648,S59919,Hebei Linxi 1,Yunyao,1.0,3.0,7.5
57649,S59920,Zhangjiang Gaoke,Yunyao,1.0,3.0,7.5
57650,S59921,Yunyao-1 26,Yunyao,1.0,3.0,7.5
57651,S59922,Starlink 31872,Starlink2A,1.0,1.23,118.9
57652,S59923,Starlink 31972,Starlink2A,1.0,1.23,118.9
57653,S59924,Starlink 31958,Starlink2A,1.0,1.23,118.9
57654,S59925,Starlink 31959,Starlink2A,1.0,1.23,118.9
57655,S59926,Starlink 31957,Starlink2A,1.0,1.23,118.9
57656,S59927,Starlink 31968,Starlink2A,1.0,1.23,118.9
57657,S59928,Starlink 31970,Starlink2A,1.0,1.23,118.9
57658,S59929,Starlink 31932,Starlink2A,1.0,1.23,118.9
57659,S59930,Starlink 31956,Starlink2A,1.0,1.23,118.9
57660,S59931,Starlink 31960,Starlink2A,1.0,1.23,118.9
57661,S59932,Starlink 31432,Starlink2A,1.0,1.23,118.9
57662,S59933,Starlink 31853,Starlink2A,1.0,1.23,118.9
57663,S59934,Starlink 31971,Starlink2A,1.0,1.23,118.9
57664,,,,0.0,,
57665,S59936,Starlink 31962,Starlink2A,1.0,1.23,118.9
57666,S59937,Starlink 31879,Starlink2A,1.0,1.23,118.9
57667,S59938,Starlink 31876,Starlink2A,1.0,1.23,118.9
57668,S59939,Starlink 31955,Starlink2A,1.0,1.23,118.9
57669,S59940,Starlink 31946,Starlink2A,1.0,1.23,118.9
57670,S59941,Starlink 31948,Starlink2A,1.0,1.23,118.9
57671,S59942,Starlink 31900,Starlink2A,1.0,1.23,118.9
57672,S59943,Starlink 31973,Starlink2A,1.0,1.23,118.9
57673,S59944,Starlink 31966,Starlink2A,1.0,1.23,118.9
57674,S59945,Starlink 11145,Starlink2A,1.0,1.23,118.9
57675,,,,0.0,,
57676,S59947,Starlink 11113,Starlink2A,1.0,1.23,118.9
57677,S59948,Starlink 11123,Starlink2A,1.0,1.23,118.9
57678,S59949,Starlink 11138,Starlink2A,1.0,1.23,118.9
57679,S59950,Starlink 11130,Starlink2A,1.0,1.23,118.9
57680,,,,0.0,,
57681,S59952,Starlink 11124,Starlink2A,1.0,1.23,118.9
57682,,,,0.0,,
57683,S59954,Starlink 11133,Starlink2A,1.0,1.23,118.9
57684,S59955,Starlink 11144,Starlink2A,1.0,1.23,118.9
57685,S59956,Starlink 11134,Starlink2A,1.0,1.23,118.9
57686,S59957,Starlink 11142,Starlink2A,1.0,1.23,118.9
57687,S59958,Starlink 31995,Starlink2A,1.0,1.23,118.9
57688,S59959,Starlink 31989,Starlink2A,1.0,1.23,118.9
57689,S59960,Starlink 31856,Starlink2A,1.0,1.23,118.9
57690,S59961,Starlink 31993,Starlink2A,1.0,1.23,118.9
57691,S59962,Starlink 31980,Starlink2A,1.0,1.23,118.9
57692,S59963,Starlink 31991,Starlink2A,1.0,1.23,118.9
57693,S59964,Starlink 31979,Starlink2A,1.0,1.23,118.9
57694,S59965,PREFIRE 1,JPL Cube,1.0,0.06,2.54
57695,,,,0.0,,
57696,,,,0.0,,
57697,,,,0.0,,
57698,,,,0.0,,
57699,,,,0.0,,
57700,,,,0.0,,
57701,,,,0.0,,
57702,,,,0.0,,
57703,,,,0.0,,
57704,,,,0.0,,
57705,,,,0.0,,
57706,,,,0.0,,
57707,,,,0.0,,
57708,,,,0.0,,
57709,,,,0.0,,
57710,,,,0.0,,
57711,,,,0.0,,
57712,,,,0.0,,
57713,,,,0.0,,
57714,S59985,Star 27 S/N 0016,-,1.0,0.84,0.84
57715,,,,0.0,,
57716,,,,0.0,,
57717,,,,0.0,,
57718,,,,0.0,,
57719,,,,0.0,,
57720,,,,0.0,,
57721,,,,0.0,,
57722,,,,0.0,,
57723,,,,0.0,,
57724,,,,0.0,,
57725,,,,0.0,,
57726,,,,0.0,,
57727,,,,0.0,,
57728,,,,0.0,,
57729,S60000,Vela spin interstage,-,1.0,0.03,0.36
57730,S60001,Vela spin interstage,-,1.0,0.03,0.36
57731,S60002,Vela spin interstage,-,1.0,0.03,0.36
57732,,,,0.0,,
57733,,,,0.0,,
57734,,,,0.0,,
57735,,,,0.0,,
57736,,,,0.0,,
57737,,,,0.0,,
57738,,,,0.0,,
57739,,,,0.0,,
57740,,,,0.0,,
57741,S60012,TEE-01B,Jilin,1.0,1.0,1.0
57742,S60013,Naxing 3A,Naxing,1.0,0.16,0.16
57743,S60014,Naxing 3B,Naxing,1.0,0.16,0.16
57744,S60015,Aishenxing LSP 1,Xinghe Dongli,1.0,0.16,0.16
57745,S60016,Starlink 31978,Starlink2A,1.0,1.23,118.9
57746,S60017,Starlink 31987,Starlink2A,1.0,1.23,118.9
57747,S60018,Starlink 31984,Starlink2A,1.0,1.23,118.9
57748,S60019,Starlink 31986,Starlink2A,1.0,1.23,118.9
57749,S60020,Starlink 31883,Starlink2A,1.0,1.23,118.9
57750,S60021,Starlink 31967,Starlink2A,1.0,1.23,118.9
57751,S60022,Starlink 31982,Starlink2A,1.0,1.23,118.9
57752,S60023,Starlink 31992,Starlink2A,1.0,1.23,118.9
57753,S60024,Starlink 31990,Starlink2A,1.0,1.23,118.9
57754,,,,0.0,,
57755,S60026,Starlink 31939,Starlink2A,1.0,1.23,118.9
57756,S60027,Starlink 32012,Starlink2A,1.0,1.23,118.9
57757,S60028,Starlink 32008,Starlink2A,1.0,1.23,118.9
57758,S60029,Starlink 32006,Starlink2A,1.0,1.23,118.9
57759,S60030,Starlink 32011,Starlink2A,1.0,1.23,118.9
57760,S60031,Starlink 31878,Starlink2A,1.0,1.23,118.9
57761,S60032,Starlink 32017,Starlink2A,1.0,1.23,118.9
57762,,,,0.0,,
57763,S60034,Starlink 32005,Starlink2A,1.0,1.23,118.9
57764,S60035,Starlink 31981,Starlink2A,1.0,1.23,118.9
57765,S60036,Starlink 31985,Starlink2A,1.0,1.23,118.9
57766,S60037,Starlink 31918,Starlink2A,1.0,1.23,118.9
57767,S60038,Starlink 11129,Starlink2A,1.0,1.23,118.9
57768,S60039,Starlink 11140,Starlink2A,1.0,1.23,118.9
57769,S60040,Starlink 11122,Starlink2A,1.0,1.23,118.9
57770,S60041,Starlink 11149,Starlink2A,1.0,1.23,118.9
57771,S60042,Starlink 11120,Starlink2A,1.0,1.23,118.9
57772,S60043,Starlink 11086,Starlink2A,1.0,1.23,118.9
57773,S60044,Starlink 11148,Starlink2A,1.0,1.23,118.9
57774,S60045,Starlink 11116,Starlink2A,1.0,1.23,118.9
57775,S60046,Starlink 11155,Starlink2A,1.0,1.23,118.9
57776,S60047,Starlink 11163,Starlink2A,1.0,1.23,118.9
57777,S60048,Starlink 11135,Starlink2A,1.0,1.23,118.9
57778,S60049,Starlink 11151,Starlink2A,1.0,1.23,118.9
57779,S60050,Starlink 11137,Starlink2A,1.0,1.23,118.9
57780,S60051,Starlink 31811,Starlink2A,1.0,1.23,118.9
57781,S60052,Starlink 31775,Starlink2A,1.0,1.23,118.9
57782,S60053,Starlink 31793,Starlink2A,1.0,1.23,118.9
57783,S60054,Starlink 31735,Starlink2A,1.0,1.23,118.9
57784,S60055,Starlink 31788,Starlink2A,1.0,1.23,118.9
57785,S60056,Starlink 31825,Starlink2A,1.0,1.23,118.9
57786,S60057,Starlink 31437,Starlink2A,1.0,1.23,118.9
57787,,,,0.0,,
57788,S60059,Starlink 11181,Starlink2A,1.0,1.23,118.9
57789,S60060,Starlink 11176,Starlink2A,1.0,1.23,118.9
57790,S60061,Starlink 11167,Starlink2A,1.0,1.23,118.9
57791,S60062,Starlink 11166,Starlink2A,1.0,1.23,118.9
57792,S60063,Starlink 11165,Starlink2A,1.0,1.23,118.9
57793,S60064,Starlink 11169,Starlink2A,1.0,1.23,118.9
57794,S60065,Starlink 11102,Starlink2A,1.0,1.23,118.9
57795,S60066,Starlink 11141,Starlink2A,1.0,1.23,118.9
57796,S60067,Starlink 11153,Starlink2A,1.0,1.23,118.9
57797,S60068,Starlink 11170,Starlink2A,1.0,1.23,118.9
57798,S60069,Starlink 11171,Starlink2A,1.0,1.23,118.9
57799,S60070,Starlink 11186,Starlink2A,1.0,1.23,118.9
57800,S60071,Starlink 11184,Starlink2A,1.0,1.23,118.9
57801,,,,0.0,,
57802,,,,0.0,,
57803,,,,0.0,,
57804,,,,0.0,,
57805,,,,0.0,,
57806,S60077,Starlink 32032,Starlink2A,1.0,1.23,118.9
57807,,,,0.0,,
57808,S60079,Kineis-1B,Kineis,1.0,0.08,0.32
57809,,,,0.0,,
57810,S60081,Kineis-1C,Kineis,1.0,0.08,0.32
57811,S60082,Kineis-1D,Kineis,1.0,0.08,0.32
57812,S60083,Kineis-1E,Kineis,1.0,0.08,0.32
57813,S60084,Kineis-1A,Kineis,1.0,0.08,0.32
57814,S60085,Electron 50 Kick Stage,-,1.0,0.48,1.44
57815,S60086,Astra 1P,SES,1.0,24.0,135.0
57816,S60087,Falcon 9-352 Stage 2,-,1.0,45.36,45.36
57817,S60088,SVOM,CAS SVOM,1.0,1.8,12.0
57818,S60089,CATCH-1,CAS Cube,1.0,0.06,0.1
57819,,,,0.0,,
57820,S60091,Starlink 31441,Starlink2A,1.0,1.23,118.9
57821,S60092,Starlink 32044,Starlink2A,1.0,1.23,118.9
57822,S60093,Starlink 31239,Starlink2A,1.0,1.23,118.9
57823,S60094,Starlink 32007,Starlink2A,1.0,1.23,118.9
57824,S60095,Starlink 32028,Starlink2A,1.0,1.23,118.9
57825,S60096,Starlink 32016,Starlink2A,1.0,1.23,118.9
57826,S60097,Starlink 32003,Starlink2A,1.0,1.23,118.9
57827,S60098,Starlink 32026,Starlink2A,1.0,1.23,118.9
57828,S60099,Starlink 31732,Starlink2A,1.0,1.23,118.9
57829,S60100,Starlink 31996,Starlink2A,1.0,1.23,118.9
57830,S60101,Starlink 31999,Starlink2A,1.0,1.23,118.9
57831,S60102,Starlink 31954,Starlink2A,1.0,1.23,118.9
57832,S60103,Starlink 32013,Starlink2A,1.0,1.23,118.9
57833,S60104,Starlink 32009,Starlink2A,1.0,1.23,118.9
57834,S60105,Starlink 32018,Starlink2A,1.0,1.23,118.9
57835,S60106,Starlink 32045,Starlink2A,1.0,1.23,118.9
57836,S60107,Starlink 32035,Starlink2A,1.0,1.23,118.9
57837,S60108,Starlink 32042,Starlink2A,1.0,1.23,118.9
57838,S60109,Starlink 32040,Starlink2A,1.0,1.23,118.9
57839,S60110,Starlink 32001,Starlink2A,1.0,1.23,118.9
57840,S60111,Starlink 32015,Starlink2A,1.0,1.23,118.9
57841,S60112,Starlink 32024,Starlink2A,1.0,1.23,118.9
57842,S60113,Starlink 11201,Starlink2A,1.0,1.23,118.9
57843,S60114,Starlink 11198,Starlink2A,1.0,1.23,118.9
57844,S60115,Starlink 11112,Starlink2A,1.0,1.23,118.9
57845,S60116,Starlink 11210,Starlink2A,1.0,1.23,118.9
57846,S60117,Starlink 11203,Starlink2A,1.0,1.23,118.9
57847,S60118,Starlink 11177,Starlink2A,1.0,1.23,118.9
57848,S60119,Starlink 11127,Starlink2A,1.0,1.23,118.9
57849,S60120,Starlink 11164,Starlink2A,1.0,1.23,118.9
57850,S60121,Starlink 11119,Starlink2A,1.0,1.23,118.9
57851,S60122,Starlink 11157,Starlink2A,1.0,1.23,118.9
57852,S60123,Starlink 11162,Starlink2A,1.0,1.23,118.9
57853,S60124,Starlink 11161,Starlink2A,1.0,1.23,118.9
57854,S60125,Starlink 11160,Starlink2A,1.0,1.23,118.9
57855,S60126,Starlink 31846,Starlink2A,1.0,1.23,118.9
57856,S60127,Starlink 31840,Starlink2A,1.0,1.23,118.9
57857,S60128,Starlink 31813,Starlink2A,1.0,1.23,118.9
57858,S60129,Starlink 31845,Starlink2A,1.0,1.23,118.9
57859,S60130,Starlink 31838,Starlink2A,1.0,1.23,118.9
57860,S60131,Starlink 31785,Starlink2A,1.0,1.23,118.9
57861,S60132,Starlink 31792,Starlink2A,1.0,1.23,118.9
57862,S60133,GOES 19,GOES,1.0,23.79,46.8
57863,S60134,Falcon Heavy-010 Stage 2,-,1.0,45.36,45.36
57864,S60135,Starlink 32043,Starlink2A,1.0,1.23,118.9
57865,S60136,Starlink 32112,Starlink2A,1.0,1.23,118.9
57866,S60137,Starlink 32050,Starlink2A,1.0,1.23,118.9
57867,S60138,Starlink 32025,Starlink2A,1.0,1.23,118.9
57868,S60139,Starlink 31867,Starlink2A,1.0,1.23,118.9
57869,S60140,Starlink 31694,Starlink2A,1.0,1.23,118.9
57870,S60141,Starlink 32036,Starlink2A,1.0,1.23,118.9
57871,S60142,Starlink 32031,Starlink2A,1.0,1.23,118.9
57872,S60143,Starlink 32027,Starlink2A,1.0,1.23,118.9
57873,S60144,Starlink 32033,Starlink2A,1.0,1.23,118.9
57874,S60145,Starlink 32029,Starlink2A,1.0,1.23,118.9
57875,S60146,Starlink 32127,Starlink2A,1.0,1.23,118.9
57876,S60147,Starlink 32019,Starlink2A,1.0,1.23,118.9
57877,S60148,Starlink 32021,Starlink2A,1.0,1.23,118.9
57878,S60149,Starlink 32022,Starlink2A,1.0,1.23,118.9
57879,S60150,Starlink 32014,Starlink2A,1.0,1.23,118.9
57880,S60151,Starlink 32004,Starlink2A,1.0,1.23,118.9
57881,S60152,Starlink 32147,Starlink2A,1.0,1.23,118.9
57882,S60153,Starlink 32131,Starlink2A,1.0,1.23,118.9
57883,S60154,Starlink 32145,Starlink2A,1.0,1.23,118.9
57884,S60155,Starlink 32137,Starlink2A,1.0,1.23,118.9
57885,S60156,Starlink 32048,Starlink2A,1.0,1.23,118.9
57886,S60157,Starlink 32129,Starlink2A,1.0,1.23,118.9
57887,S60179,Zhongxing 3A,Fenghuo,1.0,12.5,75.0
57888,,,,0.0,,
57889,,,,0.0,,
57890,S60182,Daichi-4,NASDA RS,1.0,18.0,59.4
57891,S60183,Starlink 11168,Starlink2A,1.0,1.23,118.9
57892,S60184,Starlink 11187,Starlink2A,1.0,1.23,118.9
57893,S60185,Starlink 11180,Starlink2A,1.0,1.23,118.9
57894,S60186,Starlink 11197,Starlink2A,1.0,1.23,118.9
57895,S60187,Starlink 11194,Starlink2A,1.0,1.23,118.9
57896,S60188,Starlink 11189,Starlink2A,1.0,1.23,118.9
57897,S60189,Starlink 11183,Starlink2A,1.0,1.23,118.9
57898,S60190,Starlink 11179,Starlink2A,1.0,1.23,118.9
57899,S60191,Starlink 11175,Starlink2A,1.0,1.23,118.9
57900,S60192,Starlink 11173,Starlink2A,1.0,1.23,118.9
57901,S60193,Starlink 11172,Starlink2A,1.0,1.23,118.9
57902,S60194,Starlink 11152,Starlink2A,1.0,1.23,118.9
57903,S60195,Starlink 11193,Starlink2A,1.0,1.23,118.9
57904,S60196,Starlink 31869,Starlink2A,1.0,1.23,118.9
57905,S60197,Starlink 32023,Starlink2A,1.0,1.23,118.9
57906,S60198,Starlink 32046,Starlink2A,1.0,1.23,118.9
57907,S60199,Starlink 32049,Starlink2A,1.0,1.23,118.9
57908,S60200,Starlink 32002,Starlink2A,1.0,1.23,118.9
57909,S60201,Starlink 32020,Starlink2A,1.0,1.23,118.9
57910,S60202,Starlink 32041,Starlink2A,1.0,1.23,118.9
57911,S60203,SOC-i,U Wash,1.0,0.02,0.02
57912,,,,0.0,,
57913,S60205,Serenity,TIS,1.0,0.03,0.03
57914,S60206,R5-S4,JSC Cube,1.0,0.03,0.03
57915,S60207,R5-S2,JSC Cube,1.0,0.03,0.03
57916,,,,0.0,,
57917,S60209,MESAT-1,Maine,1.0,0.03,0.03
57918,S60210,Alpha FLTA005 Stage 2,-,1.0,10.44,10.44
57919,S60211,Tianhui-5 2-01,TH-5,1.0,4.0,28.0
57920,S60212,Tianhui-5 2-02,TH-5,1.0,4.0,28.0
57921,S60213,TH-5 adapter,-,1.0,0.25,0.25
57922,S60214,CZ-6A Y7 Stage 2,-,1.0,39.1,39.1
57923,,,,0.0,,
57924,,,,0.0,,
57925,,,,0.0,,
57926,,,,0.0,,
57927,,,,0.0,,
57928,,,,0.0,,
57929,,,,0.0,,
57930,,,,0.0,,
57931,,,,0.0,,
57932,,,,0.0,,
57933,,,,0.0,,
57934,,,,0.0,,
57935,,,,0.0,,
57936,,,,0.0,,
57937,,,,0.0,,
57938,,,,0.0,,
57939,,,,0.0,,
57940,,,,0.0,,
57941,S60233,Turksat 6A,Turksat,1.0,13.5,90.0
57942,S60234,Falcon 9-346 Stage 2,-,1.0,45.36,45.36
57943,S60235,CURIE A,UCB,1.0,0.03,0.03
57944,S60236,3Cat-4,UPC,1.0,0.01,0.05
57945,S60237,GRBBeta,TUKE,1.0,0.02,0.02
57946,S60238,ISTsat-1,ISTL,1.0,0.01,0.01
57947,S60239,Ariane 6 Dummy Payload,Ari6,1.0,8.0,16.0
57948,S60240,TUBSAT-30,TUB X,1.0,0.062,0.062
57949,S60241,Replicator,OrbMat,1.0,0.03,0.03
57950,S60242,Curium One,PTS,1.0,0.06,0.06
57951,S60243,Robusta-3A,Montpellier,1.0,0.03,0.07
57952,,,,0.0,,
57953,,,,0.0,,
57954,S60246,CATSAT,Arizona,1.0,0.03,0.08
57955,,,,0.0,,
57956,,,,0.0,,
57957,S60249,Gao Fen 11-05,JB-16,1.0,4.0,16.0
57958,,,,0.0,,
57959,,,,0.0,,
57960,,,,0.0,,
57961,,,,0.0,,
57962,,,,0.0,,
57963,S60255,Starlink 32138,Starlink2A,1.0,1.23,118.9
57964,S60256,Starlink 32212,Starlink2A,1.0,1.23,118.9
57965,S60257,Starlink 32166,Starlink2A,1.0,1.23,118.9
57966,S60258,Starlink 32200,Starlink2A,1.0,1.23,118.9
57967,S60259,Starlink 32207,Starlink2A,1.0,1.23,118.9
57968,S60260,Starlink 32125,Starlink2A,1.0,1.23,118.9
57969,S60261,Starlink 32160,Starlink2A,1.0,1.23,118.9
57970,S60262,Starlink 32163,Starlink2A,1.0,1.23,118.9
57971,S60263,Starlink 32148,Starlink2A,1.0,1.23,118.9
57972,S60264,Starlink 32121,Starlink2A,1.0,1.23,118.9
57973,S60265,Starlink 32120,Starlink2A,1.0,1.23,118.9
57974,S60266,Starlink 32205,Starlink2A,1.0,1.23,118.9
57975,S60267,Starlink 32158,Starlink2A,1.0,1.23,118.9
57976,S60268,Starlink 32167,Starlink2A,1.0,1.23,118.9
57977,S60269,Starlink 32144,Starlink2A,1.0,1.23,118.9
57978,S60270,Starlink 32211,Starlink2A,1.0,1.23,118.9
57979,S60271,Starlink 32164,Starlink2A,1.0,1.23,118.9
57980,S60272,Starlink 32128,Starlink2A,1.0,1.23,118.9
57981,S60273,Starlink 32206,Starlink2A,1.0,1.23,118.9
57982,S60274,Starlink 32155,Starlink2A,1.0,1.23,118.9
57983,S60275,Starlink 32152,Starlink2A,1.0,1.23,118.9
57984,S60276,Starlink 32154,Starlink2A,1.0,1.23,118.9
57985,S60277,Starlink 32135,Starlink2A,1.0,1.23,118.9
57986,S60278,Starlink 32156,Starlink2A,1.0,1.23,118.9
57987,S60279,Starlink 32010,Starlink2A,1.0,1.23,118.9
57988,S60280,Starlink 32118,Starlink2A,1.0,1.23,118.9
57989,S60281,Starlink 32038,Starlink2A,1.0,1.23,118.9
57990,S60282,Starlink 32113,Starlink2A,1.0,1.23,118.9
57991,S60283,Starlink 32037,Starlink2A,1.0,1.23,118.9
57992,S60284,Starlink 32123,Starlink2A,1.0,1.23,118.9
57993,S60285,Starlink 32122,Starlink2A,1.0,1.23,118.9
57994,S60286,Starlink 31656,Starlink2A,1.0,1.23,118.9
57995,S60287,Starlink 32114,Starlink2A,1.0,1.23,118.9
57996,S60288,Starlink 31997,Starlink2A,1.0,1.23,118.9
57997,S60289,Starlink 32000,Starlink2A,1.0,1.23,118.9
57998,S60290,Starlink 32141,Starlink2A,1.0,1.23,118.9
57999,S60291,Starlink 32142,Starlink2A,1.0,1.23,118.9
58000,S60292,Starlink 32149,Starlink2A,1.0,1.23,118.9
58001,S60293,Starlink 32159,Starlink2A,1.0,1.23,118.9
58002,S60294,Starlink 32150,Starlink2A,1.0,1.23,118.9
58003,S60295,Starlink 32126,Starlink2A,1.0,1.23,118.9
58004,S60296,Starlink 32143,Starlink2A,1.0,1.23,118.9
58005,S60297,Starlink 32034,Starlink2A,1.0,1.23,118.9
58006,S60298,Starlink 32124,Starlink2A,1.0,1.23,118.9
58007,S60299,Starlink 32151,Starlink2A,1.0,1.23,118.9
58008,S60300,Starlink 32134,Starlink2A,1.0,1.23,118.9
58009,S60301,Starlink 11147,Starlink2A,1.0,1.23,118.9
58010,S60302,Starlink 11128,Starlink2A,1.0,1.23,118.9
58011,S60303,Starlink 11227,Starlink2A,1.0,1.23,118.9
58012,S60304,Starlink 11224,Starlink2A,1.0,1.23,118.9
58013,S60305,Starlink 11115,Starlink2A,1.0,1.23,118.9
58014,S60306,Starlink 11109,Starlink2A,1.0,1.23,118.9
58015,S60307,Starlink 11223,Starlink2A,1.0,1.23,118.9
58016,S60308,Starlink 11192,Starlink2A,1.0,1.23,118.9
58017,S60309,Starlink 11213,Starlink2A,1.0,1.23,118.9
58018,S60310,Starlink 11200,Starlink2A,1.0,1.23,118.9
58019,,,,0.0,,
58020,S60312,Starlink 11206,Starlink2A,1.0,1.23,118.9
58021,S60313,Starlink 11205,Starlink2A,1.0,1.23,118.9
58022,S60314,Starlink 32191,Starlink2A,1.0,1.23,118.9
58023,S60315,Starlink 32194,Starlink2A,1.0,1.23,118.9
58024,S60316,Starlink 32192,Starlink2A,1.0,1.23,118.9
58025,S60317,Starlink 32189,Starlink2A,1.0,1.23,118.9
58026,S60318,Starlink 32190,Starlink2A,1.0,1.23,118.9
58027,S60319,Starlink 32182,Starlink2A,1.0,1.23,118.9
58028,S60320,Starlink 32199,Starlink2A,1.0,1.23,118.9
58029,S60321,Starlink 32198,Starlink2A,1.0,1.23,118.9
58030,S60326,Yuanzheng-1S Y11,-,1.0,12.0,12.0
58031,S60327,HG-02,Hulianwang GG,1.0,6.0,40.0
58032,,,,0.0,,
58033,S60329,Starlink 31745,Starlink2A,1.0,1.23,118.9
58034,S60330,Starlink 32153,Starlink2A,1.0,1.23,118.9
58035,S60331,Starlink 32203,Starlink2A,1.0,1.23,118.9
58036,S60332,Starlink 32171,Starlink2A,1.0,1.23,118.9
58037,S60333,Starlink 32133,Starlink2A,1.0,1.23,118.9
58038,S60334,Starlink 32132,Starlink2A,1.0,1.23,118.9
58039,S60335,Starlink 32168,Starlink2A,1.0,1.23,118.9
58040,S60336,Starlink 32079,Starlink2A,1.0,1.23,118.9
58041,,,,0.0,,
58042,S60338,Starlink 32078,Starlink2A,1.0,1.23,118.9
58043,S60339,Starlink 32175,Starlink2A,1.0,1.23,118.9
58044,S60340,Starlink 32176,Starlink2A,1.0,1.23,118.9
58045,S60341,Starlink 32185,Starlink2A,1.0,1.23,118.9
58046,S60342,Starlink 32221,Starlink2A,1.0,1.23,118.9
58047,S60343,Starlink 32083,Starlink2A,1.0,1.23,118.9
58048,S60344,Starlink 32077,Starlink2A,1.0,1.23,118.9
58049,S60345,Starlink 32075,Starlink2A,1.0,1.23,118.9
58050,S60346,Starlink 32082,Starlink2A,1.0,1.23,118.9
58051,S60347,Starlink 32084,Starlink2A,1.0,1.23,118.9
58052,S60348,Starlink 32081,Starlink2A,1.0,1.23,118.9
58053,S60349,Starlink 32181,Starlink2A,1.0,1.23,118.9
58054,S60350,Starlink 32076,Starlink2A,1.0,1.23,118.9
58055,S60351,Starlink 32097,Starlink2A,1.0,1.23,118.9
58056,S60352,StriX-4,Synspective,1.0,0.35,2.35
58057,,,,0.0,,
58058,,,,0.0,,
58059,S60355,Starlink 32285,Starlink2A,1.0,1.23,118.9
58060,S60356,Starlink 32278,Starlink2A,1.0,1.23,118.9
58061,,,,0.0,,
58062,S60358,Starlink 32287,Starlink2A,1.0,1.23,118.9
58063,S60359,Starlink 32290,Starlink2A,1.0,1.23,118.9
58064,S60360,Starlink 32275,Starlink2A,1.0,1.23,118.9
58065,S60361,Starlink 32227,Starlink2A,1.0,1.23,118.9
58066,S60362,Starlink 32256,Starlink2A,1.0,1.23,118.9
