#The following lines beginning with # are comments. Readable columns names and datatypes are provided as informational comment lines in addition to the database column names.
#If you want to re-upload this table import it as a MAST Result with these header lines unmodified.
#Observation Type, Mission, Provenance Name, Instrument, Project, Filters, Waveband, Target Name, Target Classification, Observation ID, RA, Dec, Calibration Level, Start Time, Exposure Length, Release Date, Proposal Type
#@string, string, string, string, string, string, string, string, string, string, ra, dec, int, float, float, float, string
intentType,obs_collection,provenance_name,instrument_name,project,filters,wavelength_region,target_name,target_classification,obs_id,s_ra,s_dec,calib_level,t_min,t_exptime,t_obs_release,proposal_type
science,HST,CALACS,ACS/WFC,HST,F814W,OPTICAL,PARALLEL-FIELD-056,UNIDENTIFIED;BLANK FIELD,jfq256010,169.9978925,6.509444444444,3,61107.7137182523,1500,61291.90223376,SNAP
science,HST,CALWF3,WFC3/UVIS,HST,F336W,OPTICAL,NGC4501-N,GALAXY;SPIRAL,ifoq28050,187.9859395833,14.43716944444,3,61107.5303048958,996,61107.76692122,GO
science,HST,CALACS,ACS/WFC,HST,F814W,OPTICAL,ANY,UNIDENTIFIED;PARALLEL FIELD,jfoq28010,188.0559371126,14.36910992049,3,61107.5208447569,2300,61107.79942114,GO
science,HST,CALWF3,WFC3/UVIS,HST,F275W,UV,NGC4501-N,GALAXY;SPIRAL,ifoq28060,187.9859395833,14.43716944444,3,61107.5362078356,2028,61107.81418972,GO
science,HST,CALWF3,WFC3/UVIS,HST,F350LP,OPTICAL,MAKEMAKE,DWARF-PLANET; MAKEMAKE,ifmc03haq,202.0518645832,20.73913875894,3,61107.0652819097,120,61291.28172453,GO
science,HST,CALWF3,WFC3/UVIS,HST,F606W,OPTICAL,ANY,UNIDENTIFIED;PARALLEL FIELD,ifhl2y040,268.6647301129,-28.57783256921,3,61107.2249348727,705,61107.46241902,GO
science,HST,CALACS,ACS/WFC,HST,FR782N,OPTICAL,J120934+305326,GALAXY;DWARF COMPACT;STARBURST,jfqc21020,182.3937008333,30.89060555556,3,61102.5002808681,1020,61286.71678234,GO
science,HST,CALWF3,WFC3/UVIS,HST,F350LP,OPTICAL,MAKEMAKE,DWARF-PLANET; MAKEMAKE,ifmc03hiq,202.0516098983,20.73932086401,3,61107.0849115394,120,61291.28149305,GO
science,HST,CALACS,ACS/SBC,HST,F150LP,UV,IC4040,GALAXY;EMISSION LINE NEBULA;SPIRAL,jfhs04010,195.1637791667,28.05011388889,3,61104.9058844907,2510,61289.1652777,GO
science,HST,CALWF3,WFC3/UVIS,HST,F475W,OPTICAL,SV-HV-2827,STAR;CEPHEID,ifjex6jqq,85.90036822419,-66.57282816028,3,61107.3107334143,2,61291.4380787,GO
science,HST,CALWF3,WFC3/IR,HST,F132N,INFRARED,P330E,CALIBRATION;PHOTOMETRIC,ifmp040d0,247.8911373765,30.14439491364,3,61108.6548087616,8.334452,61108.7627662,CAL/WFC3
science,HST,CALWF3,WFC3/IR,HST,F160W,INFRARED,MESSIER-084,GALAXY;ELLIPTICAL,ifmj02020,186.2675382595,12.88802642001,3,61108.5785517014,1000,61292.70848376,GO
science,HST,CALWF3,WFC3/UVIS,HST,F438W,OPTICAL,V-XX-CEN,STAR;CEPHEID,ifjex2niq,205.076820796,-57.63586041096,3,61103.175802662,2,61287.55641193,GO
science,HST,CALWF3,WFC3/IR,HST,F098M,INFRARED,P330E,STAR;G V-IV,ifdg95p1q,247.8984294827,30.14813713348,3,61103.3615491088,2.932291,61103.61083326,CAL/WFC3
science,HST,CALWF3,WFC3/UVIS,HST,F350LP,OPTICAL,MAKEMAKE,DWARF-PLANET; MAKEMAKE,ifmc03hnq,202.0515525854,20.73942695824,3,61107.0898189468,120,61291.28149305,GO
science,HST,CALWF3,WFC3/IR,HST,F127M,OPTICAL,SV-HV-2827,STAR;CEPHEID,ifjex6jkq,85.89280456745,-66.57129888367,3,61107.2986231829,6.824215,61291.43275464,GO
science,HST,CALWF3,WFC3/IR,HST,F098M,INFRARED,SV-HV-2827,STAR;CEPHEID,ifjex6jjq,85.99712635405,-66.60109709162,3,61107.2972576389,6.824215,61291.43275464,GO
science,HST,CALWF3,WFC3/UVIS,HST,F336W,OPTICAL,SN2023HRW,EXT-STAR;SUPERNOVA TYPE IA,ifa344h4q,204.8871756554,29.99749910202,3,61107.0229322917,310,61107.25842589,GO
science,HST,CALWF3,WFC3/UVIS,HST,F336W,OPTICAL,SV-HV-2827,STAR;CEPHEID,ifjex6jrq,85.99990626834,-66.60115404927,3,61107.3124926736,2,61291.43809027,GO
science,HST,CALWF3,WFC3/UVIS,HST,F555W,OPTICAL,IPTF-13BVN,EXT-STAR;SUPERNOVA TYPE IB,ifa909vjq,225.0003827282,1.881732558533,3,61104.8641478357,1051,61289.09265045,GO
science,HST,CALWF3,WFC3/UVIS,HST,F336W,OPTICAL,IPTF-13BVN,EXT-STAR;SUPERNOVA TYPE IB,ifa909viq,225.0003827282,1.881732558533,3,61104.8463352662,1381,61289.0930556,GO
science,HST,CALACS,ACS/WFC,HST,F814W,OPTICAL,GD153,STAR;DA,jflp04020,194.2555242656,22.03600654757,3,61108.2411952894,14,61108.53906241,CAL/ACS
science,HST,CALACS,ACS/WFC,HST,F625W,OPTICAL,GD153,STAR;DA,jflp05020,194.2555108418,22.03599935288,3,61108.3065408565,9,61108.56753461,CAL/ACS
science,HST,CALACS,ACS/WFC,HST,FR853N,OPTICAL,J121915+453930,GALAXY;DWARF COMPACT;STARBURST,jfqc22020,184.811099676,45.65836425582,3,61102.3734982639,340,61102.6715277,GO
science,HST,CALWF3,WFC3/IR,HST,F160W,INFRARED,VIRGO-INTERGALACTIC-FIELD-SW,EXT-STAR;K III-I;LONG PERIOD VARIABLE;M III-I,ifgz58020,187.2909261015,11.5846782685,3,61099.4819418171,1309,61099.59745358,GO
science,HST,CALWF3,WFC3/IR,HST,F160W,INFRARED,MESSIER-059,GALAXY;ELLIPTICAL,ifmj04020,190.5115339196,11.64732835143,3,61099.4317914352,998,61280.59776608,GO
science,HST,CALWF3,WFC3/UVIS,HST,F814W,OPTICAL,NGC4501-N,GALAXY;SPIRAL,ifoq28030,187.9859395833,14.43716944444,3,61107.5202126505,687,61107.7575694,GO
science,HST,CALWF3,WFC3/UVIS,HST,F350LP,OPTICAL,MAKEMAKE,DWARF-PLANET; MAKEMAKE,ifmc03hdq,202.0517992966,20.73924592601,3,61107.0726430208,120,61291.28125,GO
science,HST,CALWF3,WFC3/UVIS,HST,F814W,OPTICAL,ANY,UNIDENTIFIED;PARALLEL FIELD,ifhl2y030,268.6516193738,-28.57013259576,3,61107.2080711806,440,61107.38621526,GO
science,HST,CALWF3,WFC3/IR,HST,G102,INFRARED,GD-153,STAR;DA,ifm752obq,194.2623687942,22.03462502695,3,61096.478712581,102.934334,61096.58072901,CAL/WFC3
science,HST,CALWF3,WFC3/IR,HST,F160W,INFRARED,GD-153,STAR;DA,ifm752ojq,194.2623687937,22.03462502454,3,61096.4944418171,5.864582,61096.71960643,CAL/WFC3
science,HST,CALWF3,WFC3/IR,HST,F160W,INFRARED,SV-HV-2827,STAR;CEPHEID,ifjex6jiq,85.86642416915,-66.56447841387,3,61107.2959128125,20.526037,61291.43760416,GO
science,HST,CALWF3,WFC3/UVIS,HST,F350LP,OPTICAL,MAKEMAKE,DWARF-PLANET; MAKEMAKE,ifmc03hhq,202.0516719493,20.73933697695,3,61107.0824578356,120,61291.28144675,GO
science,HST,CALWF3,WFC3/UVIS,HST,F606W,OPTICAL,ANY,UNIDENTIFIED;PARALLEL FIELD,ifhl58040,268.6901396528,-28.48993360051,3,61095.0073990741,705,61095.7311805,GO
science,HST,CALWF3,WFC3/IR,HST,G102,INFRARED,P330E,CALIBRATION;PHOTOMETRIC,ifmp04jbq,247.8944676084,30.15050863331,3,61108.6639335648,32.255203,61108.76256944,CAL/WFC3
science,HST,CALWF3,WFC3/IR,HST,F130N,INFRARED,P330E,CALIBRATION;PHOTOMETRIC,ifmp040c0,247.8911373765,30.14439491365,3,61108.6544846875,8.334452,61108.76270833,CAL/WFC3
science,HST,CALACS,ACS/WFC,HST,FR656N,OPTICAL,J121915+453930,GALAXY;DWARF COMPACT;STARBURST,jfqc22010,184.81109625,45.65823333333,3,61102.3613686343,640,61102.61490737,GO
science,HST,CALWF3,WFC3/IR,HST,F139M,INFRARED,P330E,CALIBRATION;PHOTOMETRIC,ifmp04080,247.8934923266,30.14636406418,3,61108.6506305903,4.44504,61108.7068286,CAL/WFC3
science,HST,CALWF3,WFC3/IR,HST,F160W,INFRARED,P330E,CALIBRATION;PHOTOMETRIC,ifmp04060,247.8919884552,30.14692528737,3,61108.6475035532,2.2541,61108.70671286,CAL/WFC3
science,HST,CALACS,ACS/WFC,HST,F606W,OPTICAL,ANY,UNIDENTIFIED;PARALLEL FIELD,jfoq39hvq,181.1464670751,18.43522539478,3,61108.5182323727,490,61108.63211801,GO
science,HST,CALACS,ACS/WFC,HST,F850LP,OPTICAL,GD153,STAR;DA,jflp05040,194.2555108417,22.03599935214,3,61108.3113326042,60,61108.5672916,CAL/ACS
science,HST,CALACS,ACS/WFC,HST,F475W,OPTICAL,GD153,STAR;DA,jflp04040,194.2555242654,22.03600654681,3,61108.2461371528,5,61108.53891194,CAL/ACS
science,HST,CALACS,ACS/WFC,HST,F606W,OPTICAL,ANY,UNIDENTIFIED;PARALLEL FIELD,jfgz58zsq,187.3296232017,11.49441174207,3,61099.4826882755,660,61099.61473376,GO
science,HST,CALWF3,WFC3/UVIS,HST,F475W,OPTICAL,ANY,UNIDENTIFIED;PARALLEL FIELD,ifhs02030,195.0069367499,28.03035007373,3,61099.2277116551,1440,61280.50482632,GO
science,HST,CALWF3,WFC3/UVIS,HST,F502N,OPTICAL,OMEGACEN,STELLAR CLUSTER;GLOBULAR CLUSTER,iflj02plq,201.6928333333,-47.47905555556,3,61103.4864741551,348,61103.6929397,CAL/WFC3
science,HST,CALWF3,WFC3/UVIS,HST,F606W,OPTICAL,DESI-260.9407+16.8370,GALAXY;GRAVITATIONAL LENS,ifpia4020,260.9407,16.837,3,61107.8060111921,696,61108.02103005,SNAP
science,HST,CALWF3,WFC3/IR,HST,F098M,INFRARED,SV-HV-2827,STAR;CEPHEID,ifjex6jgq,85.94714366158,-66.58581147485,3,61107.2930794792,4.265135,61291.43270834,GO
science,HST,CALWF3,WFC3/UVIS,HST,F658N,OPTICAL,NGC4064,GALAXY;SPIRAL,ifoq39020,181.0466291667,18.44345,3,61108.4979093403,2130,61108.65247681,GO
science,HST,CALWF3,WFC3/UVIS,HST,F350LP,OPTICAL,2014CO23,ASTEROID; TNO,ifmr57jfq,188.9736834821,-2.070832145681,3,61108.7013815625,350,61108.77094904,SNAP
science,HST,CALACS,ACS/WFC,HST,F775W,OPTICAL,GD153,STAR;DA,jflp05010,194.2555108419,22.03599935342,3,61108.3041582523,16,61108.56738414,CAL/ACS
science,HST,CALACS,ACS/WFC,HST,F814W,OPTICAL,ANY,UNIDENTIFIED;PARALLEL FIELD,jfoq39010,181.1475264202,18.43527465589,3,61108.4985445602,980,61108.65660879,GO
science,HST,CALWF3,WFC3/UVIS,HST,F555W,OPTICAL,V-XX-CEN,STAR;CEPHEID,ifjex2nhq,205.0741035745,-57.58576615427,3,61103.1727934028,2.5,61287.55909714,GO
science,HST,CALWF3,WFC3/IR,HST,G141,INFRARED,SV-HV-2827,STAR;CEPHEID,ifje28020,85.94714366157,-66.58581147485,3,61107.2904106134,3.055965,61291.43760416,GO
science,HST,CALWF3,WFC3/IR,HST,F140W,INFRARED,SN2023HRW,EXT-STAR;SUPERNOVA TYPE IA,ifa344020,204.8872083333,29.99752777778,3,61106.9976857639,119.351768,61107.24906248,GO
science,HST,CALWF3,WFC3/UVIS,HST,F336W,OPTICAL,SN2023HRW,EXT-STAR;SUPERNOVA TYPE IA,ifa344gvq,204.8872083333,29.99752777778,3,61107.0055711806,310,61107.24934032,GO
science,HST,CALACS,ACS/WFC,HST,F606W,OPTICAL,3C264,GALAXY;ELLIPTICAL;JET;NUCLEUS;RADIO GALAXY,jffa01030,176.2708708333,19.60631666667,3,61089.5704082523,520,61270.72844899,GO
science,HST,CALWF3,WFC3/IR,HST,F098M,INFRARED,GD-153,STAR;DA,ifm752ofq,194.2662631724,22.03254431026,3,61096.4836892361,5.864582,61096.58072901,CAL/WFC3
science,HST,CALWF3,WFC3/UVIS,HST,F814W,OPTICAL,SV-HV-2827,STAR;CEPHEID,ifjex6jmq,85.90657457271,-66.57081680039,3,61107.3017056366,2.5,61291.43868051,GO
science,HST,CALWF3,WFC3/UVIS,HST,F350LP,OPTICAL,MAKEMAKE,DWARF-PLANET; MAKEMAKE,ifmc03hgq,202.0516799473,20.73933591216,3,61107.0800041319,120,61291.28141203,GO
science,HST,CALWF3,WFC3/IR,HST,F126N,INFRARED,P330E,CALIBRATION;PHOTOMETRIC,ifmp040a0,247.8911373765,30.14439491366,3,61108.6537902431,8.334452,61108.76255787,CAL/WFC3
science,HST,CALWF3,WFC3/IR,HST,F127M,OPTICAL,P330E,CALIBRATION;PHOTOMETRIC,ifmp04070,247.8889729074,30.14535095606,3,61108.6490335648,4.44504,61108.7067823,CAL/WFC3
science,HST,CALACS,ACS/WFC,HST,FR853N,OPTICAL,J131037+214817,GALAXY;DWARF COMPACT;STARBURST,jfqc28020,197.6530733333,21.80472777778,3,61108.3843201389,1020,61292.66909712,GO
science,HST,CALWF3,WFC3/UVIS,HST,F600LP,OPTICAL,J121657.96+203920.84,GALAXY;QUASAR,ifpj84010,184.2415125,20.65578888889,3,61109.2814623032,1200,61109.71138877,SNAP
science,HST,CALWF3,WFC3/UVIS,HST,F657N,OPTICAL,NGC4405,GALAXY;SPIRAL,ifoq62020,186.5297383333,16.18099444444,3,61094.8440309028,2130,61095.07732635,GO
science,HST,CALWF3,WFC3/IR,HST,F139M,INFRARED,SV-HV-2827,STAR;CEPHEID,ifjex6jlq,85.99144376582,-66.59947755616,3,61107.3000354167,6.824215,61291.43219902,GO
science,HST,CALWF3,WFC3/IR,HST,G141,INFRARED,P330E,STAR;G V-IV,ifdg95p4q,247.8944676562,30.15050874451,3,61103.3636094907,23.458328,61103.61103002,CAL/WFC3
science,HST,CALACS,ACS/WFC,HST,F814W,OPTICAL,ANY,UNIDENTIFIED;PARALLEL FIELD,jfoq66010,188.0858057201,14.33666272248,3,61101.3776649306,980,61101.53616897,GO
science,HST,CALWF3,WFC3/UVIS,HST,F502N,OPTICAL,OMEGACEN,STELLAR CLUSTER;GLOBULAR CLUSTER,iflj02pjq,201.6928333333,-47.47905555556,3,61103.4808837616,348,61103.69456004,CAL/WFC3
science,HST,CALWF3,WFC3/UVIS,HST,F606W,OPTICAL,V-XX-CEN,STAR;CEPHEID,ifjex2nmq,205.076820796,-57.63586041097,3,61103.1828052431,2,61287.55619197,GO
science,HST,CALWF3,WFC3/IR,HST,F140W,INFRARED,GD-153,STAR;DA,ifm752orq,194.2662631718,22.03254430734,3,61096.5025321759,2.932291,61096.71969902,CAL/WFC3
science,HST,CALWF3,WFC3/IR,HST,F160W,INFRARED,GD-153,STAR;DA,ifm752onq,194.2584743006,22.03670564772,3,61096.4989903588,5.864582,61096.71954856,CAL/WFC3
science,HST,CALWF3,WFC3/UVIS,HST,F336W,OPTICAL,IPTF-13BVN,EXT-STAR;SUPERNOVA TYPE IB,ifa901kjq,225.0006333333,1.881436111111,3,61102.6903515393,1383,61286.96395824,GO
science,HST,CALWF3,WFC3/IR,HST,G141,INFRARED,GD-153,STAR;DA,ifm752omq,194.2584743007,22.03670564797,3,61096.497462581,102.934334,61096.71943277,CAL/WFC3
science,HST,CALACS,ACS/WFC,HST,F814W,OPTICAL,UGC-7346,GALAXY;DWARF ELLIPTICAL;LSB,jffw01020,184.6741333333,17.71909166667,3,61094.7781397801,1956,61275.95251144,GO
science,HST,CALWF3,WFC3/IR,HST,F167N,INFRARED,P330E,CALIBRATION;PHOTOMETRIC,ifmp040f0,247.8911373765,30.14439491362,3,61108.655503206,8.334452,61108.76252314,CAL/WFC3
science,HST,CALWF3,WFC3/UVIS,HST,F350LP,OPTICAL,2014CO23,ASTEROID; TNO,ifmr57jjq,188.9735274551,-2.070702755316,3,61108.7132100694,350,61109.09008108,SNAP
science,HST,CALWF3,WFC3/IR,HST,F110W,INFRARED,MESSIER-084,GALAXY;ELLIPTICAL,ifmj02010,186.2675382595,12.88802642001,3,61108.5637483796,1000,61292.70798602,GO
science,HST,CALACS,ACS/WFC,HST,FR656N,OPTICAL,J131037+214817,GALAXY;DWARF COMPACT;STARBURST,jfqc28010,197.6530733333,21.80472777778,3,61108.3725378819,610,61292.64174761,GO
science,HST,CALWF3,WFC3/IR,HST,F139M,INFRARED,P330E,CALIBRATION;PHOTOMETRIC,ifmp04jcq,247.8944676084,30.15050863329,3,61108.6646628125,2.932291,61108.76241892,CAL/WFC3
science,HST,CALWF3,WFC3/IR,HST,G141,INFRARED,P330E,CALIBRATION;PHOTOMETRIC,ifmp04j9q,247.8944676085,30.15050863333,3,61108.6629613426,23.458328,61108.76253472,CAL/WFC3
science,HST,CALWF3,WFC3/UVIS,HST,F555W,OPTICAL,IPTF-13BVN,EXT-STAR;SUPERNOVA TYPE IB,ifa901kkq,225.0006333333,1.881436111111,3,61102.7081871181,1050,61286.96187494,GO
science,HST,CALWF3,WFC3/UVIS,HST,F350LP,OPTICAL,2014CO23,ASTEROID; TNO,ifmr57jeq,188.9738273248,-2.070852660109,3,61108.6954670949,350,61108.76931712,SNAP
science,HST,CALACS,ACS/WFC,HST,F606W,OPTICAL,GD153,STAR;DA,jflp04050,194.2555242652,22.03600654584,3,61108.2525145486,4,61108.53890037,CAL/ACS
science,HST,CALWF3,WFC3/IR,HST,F153M,INFRARED,GBTDS-HD66,STAR;HORIZONTAL BRANCH STAR,ifjy08040,268.1394220833,-29.27947777778,3,61109.2347898495,46,61201.6620717,GO
science,HST,CALWF3,WFC3/IR,HST,F127M,OPTICAL,GBTDS-HD66,STAR;HORIZONTAL BRANCH STAR,ifjy08020,268.1394220833,-29.27947777778,3,61109.2332854167,46,61201.66196753,GO
science,HST,CALWF3,WFC3/UVIS,HST,F390W,OPTICAL,V-XX-CEN,STAR;CEPHEID,ifjex2njq,205.0796819899,-57.58723560248,3,61103.1775619213,2,61287.55606465,GO
science,HST,CALWF3,WFC3/IR,HST,F153M,INFRARED,P330E,STAR;G V-IV,ifdg95p8q,247.8905056389,30.1528802356,3,61103.4110517014,2.932291,61103.61089113,CAL/WFC3
science,HST,CALACS,ACS/WFC,HST,FR853N,OPTICAL,J124033+212716,GALAXY;DWARF COMPACT;STARBURST,jfqc23020,190.1366452463,21.45442377935,3,61106.294956794,680,61290.70741883,GO
science,HST,CALWF3,WFC3/IR,HST,F125W,INFRARED,P330E,CALIBRATION;PHOTOMETRIC,ifmp04050,247.892334297,30.14638089499,3,61108.6460335648,2,61108.70666656,CAL/WFC3
science,HST,CALWF3,WFC3/IR,HST,F098M,INFRARED,P330E,CALIBRATION;PHOTOMETRIC,ifmp04030,247.889827821,30.14578545832,3,61108.6430361458,2,61108.70658554,CAL/WFC3
science,HST,CALWF3,WFC3/IR,HST,F098M,INFRARED,P330E,CALIBRATION;PHOTOMETRIC,ifmp04jaq,247.8944676085,30.15050863332,3,61108.6635861458,2.932291,61108.76237262,CAL/WFC3
science,HST,CALACS,ACS/WFC,HST,F555W,OPTICAL,GD153,STAR;DA,jflp04030,194.2555242655,22.0360065472,3,61108.2438108796,8,61108.53914342,CAL/ACS
science,HST,CALWF3,WFC3/UVIS,HST,F814W,OPTICAL,DW1903M6449,GALAXY;DWARF ELLIPTICAL,ifmy1t020,285.8475754775,-64.82892301929,3,61109.1828396991,1274,61109.66223374,GO
science,HST,CALWF3,WFC3/IR,HST,F153M,INFRARED,P330E,CALIBRATION;PHOTOMETRIC,ifmp04j8q,247.8944676085,30.15050863334,3,61108.6624983796,2.932291,61108.76230318,CAL/WFC3
science,HST,CALWF3,WFC3/IR,HST,F139M,INFRARED,GBTDS-HD66,STAR;HORIZONTAL BRANCH STAR,ifjy08030,268.1394220833,-29.27947777778,3,61109.2338639236,106,61201.6620717,GO
science,HST,CALWF3,WFC3/IR,HST,G141,INFRARED,P330E,STAR;G V-IV,ifdg95p9q,247.8905056389,30.15288023559,3,61103.4115146644,23.458328,61103.61090271,CAL/WFC3
science,HST,CALWF3,WFC3/UVIS,HST,F438W,OPTICAL,IC3392,GALAXY;SPIRAL,ifoq01040,187.1803183333,14.99943333333,3,61101.4472949884,1044,61101.7398958,GO
science,HST,CALWF3,WFC3/UVIS,HST,F657N,OPTICAL,NGC4501-S,GALAXY;SPIRAL,ifoq66020,188.0158183333,14.40472222222,3,61101.3770287037,2130,61101.59687492,GO
science,HST,CALACS,ACS/WFC,HST,F435W,OPTICAL,GD153,STAR;DA,jflp04010,194.2555242657,22.03600654811,3,61108.2388805208,6,61108.53905083,CAL/ACS
science,HST,CALWF3,WFC3/IR,HST,G102,INFRARED,P330E,STAR;G V-IV,ifdg95p2q,247.8984294827,30.14813713347,3,61103.3618965278,32.255203,61103.61108789,CAL/WFC3
science,HST,CALWF3,WFC3/IR,HST,G102,INFRARED,P330E,STAR;G V-IV,ifdg95ozq,247.8905056394,30.15288023681,3,61103.3534706019,32.255203,61103.61107632,CAL/WFC3
science,HST,CALWF3,WFC3/IR,HST,G102,INFRARED,P330E,STAR;G V-IV,ifdg95oxq,247.8944676563,30.15050874475,3,61103.3518731829,32.255203,61103.610949,CAL/WFC3
science,HST,CALACS,ACS/WFC,HST,FR853N,OPTICAL,GB1455+0446,GALAXY;EMISSION LINE NEBULA;SEYFERT,jfg607020,223.8903666667,4.778672222222,3,61109.4851653125,2224,61293.87307863,GO
science,HST,CALWF3,WFC3/UVIS,HST,F350LP,OPTICAL,523797,COMET; DISTANT COMET,ifm802nuq,277.5005171286,11.08758981036,3,61103.2213700579,311,61287.5124305,GO
science,HST,CALACS,ACS/WFC,HST,FR656N,OPTICAL,GB1455+0446,GALAXY;EMISSION LINE NEBULA;SEYFERT,jfg607010,223.8903666667,4.778672222222,3,61109.3543086458,2242,61293.90954853,GO
science,HST,CALWF3,WFC3/UVIS,HST,F606W,OPTICAL,DW1903M6449,GALAXY;DWARF ELLIPTICAL,ifmy1t010,285.8475754775,-64.82892301929,3,61109.1701663542,806,61109.70056702,GO
science,HST,CALWF3,WFC3/IR,HST,F153M,INFRARED,P330E,STAR;G V-IV,ifdg95p3q,247.8944676562,30.15050874452,3,61103.3631465278,2.932291,61103.61107632,CAL/WFC3
science,HST,CALWF3,WFC3/UVIS,HST,F814W,OPTICAL,IC3392,GALAXY;SPIRAL,ifoq01030,187.1803183333,14.99943333333,3,61101.4430935185,687,61101.74516194,GO
science,HST,CALWF3,WFC3/IR,HST,F167N,INFRARED,GBTDS-HD66,STAR;HORIZONTAL BRANCH STAR,ifjy08050,268.1394220833,-29.27947777778,3,61109.2354961458,106,61201.6620717,GO
science,HST,CALWF3,WFC3/IR,HST,G141,INFRARED,TOI-1759,STAR;EXTRA-SOLAR PLANETARY SYSTEM,ifa625l0q,326.845962677,62.75183818203,3,61082.3233377662,112.007996,61082.46188661,GO
science,HST,CALWF3,WFC3/UVIS,HST,F814W,OPTICAL,ANY,UNIDENTIFIED;PARALLEL FIELD,ifhs02020,195.0069367499,28.03035007373,3,61099.2222601852,634,61280.52060176,GO
science,HST,CALACS,ACS/WFC,HST,FR601N,OPTICAL,J124423+021540,GALAXY;DWARF COMPACT;STARBURST,jfqc24010,191.0974008333,2.261238888889,3,61106.4152112268,660,61290.72121524,GO
science,HST,CALWF3,WFC3/IR,HST,F153M,INFRARED,V-XX-CEN,STAR;CEPHEID,ifje22030,205.0776340166,-57.61318776413,3,61103.1602831829,2.77815,61287.55535868,GO
science,HST,CALWF3,WFC3/UVIS,HST,F502N,OPTICAL,OMEGACEN,STELLAR CLUSTER;GLOBULAR CLUSTER,iflj02ppq,201.6928333333,-47.47905555556,3,61103.5447263542,348,61103.68825217,CAL/WFC3
science,HST,CALACS,ACS/WFC,HST,FR782N,OPTICAL,J124423+021540,GALAXY;DWARF COMPACT;STARBURST,jfqc24020,191.0974008333,2.261238888889,3,61106.427074919,1020,61290.84747672,GO
science,HST,CALWF3,WFC3/IR,HST,F160W,INFRARED,VIRGO-INTERGALACTIC-FIELD-W,EXT-STAR;K III-I;LONG PERIOD VARIABLE;M III-I,ifgz18020,187.0601743557,12.55753937961,3,61091.2494533218,1309,61092.13232634,GO
science,HST,CALWF3,WFC3/UVIS,HST,F336W,OPTICAL,V-XX-CEN,STAR;CEPHEID,ifjex2nlq,205.0796819899,-57.58723560249,3,61103.1810804398,2,61287.55615725,GO
science,HST,CALWF3,WFC3/UVIS,HST,F300X,UV,SN2019CRI,GALAXY;DWARF COMPACT,ifgm15010,208.5113329167,14.72971111111,3,61104.3202589468,2232,61288.78900454,GO
science,HST,CALACS,ACS/SBC,HST,F165LP,UV,IC4040,GALAXY;EMISSION LINE NEBULA;SPIRAL,jfhs05010,195.1637791667,28.05011388889,3,61092.2320770486,2510,61273.67877302,GO
science,HST,CALACS,ACS/SBC,HST,F140LP,UV,J1206+5007,GALAXY;DWARF COMPACT;STARBURST,jfg151v5q,181.5354270498,50.1219084113,3,61098.1101552083,450,61279.82606467,GO
science,HST,CALWF3,WFC3/IR,HST,F160W,INFRARED,VIRGO-INTERGALACTIC-FIELD-M86,EXT-STAR;K III-I;LONG PERIOD VARIABLE;M III-I,ifgz49020,186.2507367665,12.26309142141,3,61100.3309581366,1309,61100.63222217,GO
science,HST,CALWF3,WFC3/UVIS,HST,F814W,OPTICAL,M-87,GALAXY;JET;RADIO GALAXY,ifrf01020,187.7058710922,12.39120022988,3,61099.8301072106,696,61280.95435178,GO
science,HST,CALACS,ACS/WFC,HST,FR656N,OPTICAL,J124033+212716,GALAXY;DWARF COMPACT;STARBURST,jfqc23010,190.1366433333,21.45435833333,3,61106.2831741898,0,61290.62474531,GO
science,HST,CALWF3,WFC3/UVIS,HST,F775W,OPTICAL,GB1505+1944,GALAXY;EMISSION LINE NEBULA;SEYFERT,ifg610010,226.3234708333,19.74578055556,3,61094.5888109143,2502,61275.80260403,GO
science,HST,CALACS,ACS/WFC,HST,F814W,OPTICAL,ANY,UNIDENTIFIED;PARALLEL FIELD,jfgz58010,187.3290606284,11.49420648179,3,61099.4928156597,1335,61099.6415972,GO
science,HST,CALWF3,WFC3/IR,HST,G141,INFRARED,KOI-3476,STAR;G V-IV,if8l02k0q,298.372045376,41.29334581695,3,61088.8570877662,223.73819,61270.18211801,GO
science,HST,CALACS,ACS/WFC,HST,F606W,OPTICAL,ANY,UNIDENTIFIED;PARALLEL FIELD,jfoq66dfq,188.0849808627,14.3372740686,3,61101.3973527431,490,61101.57346058,GO
science,HST,CALWF3,WFC3/UVIS,HST,F350LP,OPTICAL,2014CO23,ASTEROID; TNO,ifmr57jhq,188.9735790926,-2.070763272256,3,61108.7072956366,350,61109.09025469,SNAP
science,HST,CALACS,ACS/WFC,HST,FR656N,OPTICAL,J095700+235709,GALAXY;DWARF COMPACT;STARBURST,jfqc13010,149.2518754167,23.95250555556,3,61095.5582204861,610,61276.80337955,GO
science,HST,CALWF3,WFC3/UVIS,HST,F350LP,OPTICAL,2013FC28,ASTEROID; TNO,ifmr42yuq,185.1488496264,-4.519170803858,3,61105.4459996875,350,61106.03844902,SNAP
science,HST,CALWF3,WFC3/UVIS,HST,F390W,OPTICAL,SV-HV-2827,STAR;CEPHEID,ifjex6jpq,85.99990626833,-66.60115404927,3,61107.3089741551,2,61291.4380324,GO
